"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"3130",2023-02-28,"CH.1.1.3",1,2.7,2.47,"BA.2"
"3131",2023-02-28,"XBB.1.5.1",1,2.7,3.26,"XBB"
"3132",2023-02-28,"XBB.1.5.16",1,2.7,2.47,"XBB"
"3133",2023-02-28,"XBB.1.5.17",1,2.7,2.47,"XBB"
"3134",2023-02-28,"XBB.1.5.19",1,2.7,2.47,"XBB"
"3135",2023-02-28,"XBB.1.5.2",1,2.7,2.47,"XBB"
"3136",2023-02-28,"XBB.1.5.20",1,2.7,2.47,"XBB"
"3137",2023-02-28,"XBB.1.5.31",1,2.7,2.47,"XBB"
"3138",2023-02-28,"XBB.1.5.66",1,2.7,2.47,"XBB"
"3139",2023-02-28,"XBB.1.9.1",1,2.7,2.47,"XBB"
"3140",2023-02-28,"XBB.2.2",1,2.7,2.47,"XBB"
"3141",2023-03-23,"BM.1.1.1",1,2.7,2.89,"BA.2"
"3142",2023-03-23,"BQ.1.1",1,2.7,2.89,"BA.5"
"3143",2023-03-23,"BQ.1.1.32",1,2.7,2.89,"BA.5"
"3144",2023-03-23,"BQ.1.25",1,2.7,3.94,"BA.5"
"3145",2023-03-23,"CH.1.1.2",1,2.7,2.89,"BA.2"
"3146",2023-03-23,"DV.1",1,2.7,2.89,"BA.2.75"
"3147",2023-03-23,"DV.1.1",1,2.7,2.89,"BA.2.75"
"3148",2023-03-23,"FD.4",1,2.7,2.89,"Other"
"3149",2023-03-23,"FK.1.2",1,2.7,2.89,"Other"
"3150",2023-03-23,"XBB.1.16",1,2.7,2.89,"XBB"
"3151",2023-03-23,"XBB.1.5.12",1,2.7,2.89,"XBB"
"3152",2023-03-23,"XBB.1.5.13",1,2.7,2.89,"XBB"
"3153",2023-03-23,"XBB.1.5.16",1,2.7,2.89,"XBB"
"3154",2023-03-23,"XBB.1.5.19",1,2.7,2.89,"XBB"
"3155",2023-03-23,"XBB.1.5.32",1,2.7,2.89,"XBB"
"3156",2023-03-23,"XBB.1.5.57",1,2.7,2.89,"XBB"
"3157",2023-03-23,"XBB.1.5.6",1,2.7,2.89,"XBB"
"3158",2023-03-23,"XBB.1.5.66",1,2.7,2.89,"XBB"
"3159",2023-03-23,"XBB.1.5.67",1,2.7,2.89,"XBB"
"3160",2023-03-23,"XBB.1.9.1",1,2.7,2.89,"XBB"
"3161",2023-03-23,"XBB.1.9.2",1,2.7,2.89,"XBB"
"3162",2023-03-25,"BM.1.1.1",1,2.7,2.96,"BA.2"
"3163",2023-03-25,"BQ.1.1.32",1,2.7,2.96,"BA.5"
"3164",2023-03-25,"BQ.1.25",1,2.7,2.96,"BA.5"
"3165",2023-03-25,"CH.1.1.2",1,2.7,2.96,"BA.2"
"3166",2023-03-25,"DV.1",1,2.7,2.96,"BA.2.75"
"3167",2023-03-25,"DV.1.1",1,2.7,2.96,"BA.2.75"
"3168",2023-03-25,"FD.4",1,2.7,2.96,"Other"
"3169",2023-03-25,"FK.1.2",1,2.7,2.96,"Other"
"3170",2023-03-25,"XBB.1.16",1,2.7,2.96,"XBB"
"3171",2023-03-25,"XBB.1.5.10",1,2.7,2.96,"XBB"
"3172",2023-03-25,"XBB.1.5.12",1,2.7,2.96,"XBB"
"3173",2023-03-25,"XBB.1.5.13",1,2.7,2.96,"XBB"
"3174",2023-03-25,"XBB.1.5.16",1,2.7,2.96,"XBB"
"3175",2023-03-25,"XBB.1.5.19",1,2.7,2.96,"XBB"
"3176",2023-03-25,"XBB.1.5.32",1,2.7,2.96,"XBB"
"3177",2023-03-25,"XBB.1.5.33",1,2.7,2.96,"XBB"
"3178",2023-03-25,"XBB.1.5.57",1,2.7,2.96,"XBB"
"3179",2023-03-25,"XBB.1.5.6",1,2.7,2.96,"XBB"
"3180",2023-03-25,"XBB.1.5.66",1,2.7,2.96,"XBB"
"3181",2023-03-25,"XBB.1.5.67",1,2.7,2.96,"XBB"
"3182",2023-03-25,"XBB.1.5.7",1,2.7,2.96,"XBB"
"3183",2023-03-25,"XBB.1.9.1",1,2.7,2.96,"XBB"
"3184",2023-03-25,"XBB.1.9.2",1,2.7,2.96,"XBB"
"3185",2023-01-14,"BQ.1.23",2,2.63,1.73,"BA.5"
"3186",2023-01-22,"BQ.1.1",2,2.63,1.97,"BA.5"
"3187",2023-01-22,"BQ.1.1.32",2,2.63,1.63,"BA.5"
"3188",2023-02-23,"BF.26",1,2.63,2.56,"BA.5"
"3189",2023-02-23,"BF.7",1,2.63,2.56,"BA.5"
"3190",2023-02-23,"BN.1",1,2.63,2.56,"Other"
"3191",2023-02-23,"CH.1.1.1",1,2.63,2.56,"BA.2"
"3192",2023-02-23,"XBB.1",1,2.63,2.56,"XBB"
"3193",2023-02-23,"XBB.1.34",1,2.63,2.56,"XBB"
"3194",2023-02-23,"XBB.1.5.1",1,2.63,2.56,"XBB"
"3195",2023-02-23,"XBB.1.5.13",1,2.63,3.4,"XBB"
"3196",2023-02-23,"XBB.1.5.15",1,2.63,3.4,"XBB"
"3197",2023-02-23,"XBB.1.5.16",1,2.63,2.56,"XBB"
"3198",2023-02-23,"XBB.1.5.19",1,2.63,2.56,"XBB"
"3199",2023-02-23,"XBB.1.5.3",1,2.63,2.56,"XBB"
"3200",2023-02-23,"XBB.1.5.31",1,2.63,2.56,"XBB"
"3201",2023-02-23,"XBB.1.5.51",1,2.63,2.56,"XBB"
"3202",2023-02-23,"XBB.1.5.66",1,2.63,2.56,"XBB"
"3203",2023-02-23,"XBB.6.1",1,2.63,2.56,"XBB"
"3204",2023-01-10,"BQ.1.1",2,2.6,2.03,"BA.5"
"3205",2023-01-10,"BQ.1.1.18",2,2.6,1.68,"BA.5"
"3206",2023-01-15,"BQ.1.1",2,2.6,2.74,"BA.5"
"3207",2023-01-15,"XBB.1.5.16",2,2.6,1.84,"XBB"
"3208",2023-02-24,"BF.26",1,2.56,2.81,"BA.5"
"3209",2023-02-24,"BF.7",1,2.56,2.81,"BA.5"
"3210",2023-02-24,"BN.1",1,2.56,2.81,"Other"
"3211",2023-02-24,"BQ.1.1",1,2.56,3.68,"BA.5"
"3212",2023-02-24,"CH.1.1.1",1,2.56,2.81,"BA.2"
"3213",2023-02-24,"XBB.1",1,2.56,2.81,"XBB"
"3214",2023-02-24,"XBB.1.34",1,2.56,2.81,"XBB"
"3215",2023-02-24,"XBB.1.5.1",1,2.56,2.81,"XBB"
"3216",2023-02-24,"XBB.1.5.13",1,2.56,2.81,"XBB"
"3217",2023-02-24,"XBB.1.5.15",1,2.56,2.81,"XBB"
"3218",2023-02-24,"XBB.1.5.16",1,2.56,2.81,"XBB"
"3219",2023-02-24,"XBB.1.5.19",1,2.56,2.81,"XBB"
"3220",2023-02-24,"XBB.1.5.3",1,2.56,2.81,"XBB"
"3221",2023-02-24,"XBB.1.5.31",1,2.56,2.81,"XBB"
"3222",2023-02-24,"XBB.1.5.51",1,2.56,2.81,"XBB"
"3223",2023-02-24,"XBB.1.5.66",1,2.56,2.81,"XBB"
"3224",2023-02-24,"XBB.6.1",1,2.56,2.81,"XBB"
"3225",2023-01-19,"BA.5.9",2,2.53,1.77,"BA.5"
"3226",2023-01-19,"BQ.1.1",2,2.53,1.77,"BA.5"
"3227",2023-01-19,"BQ.1.23",2,2.53,1.77,"BA.5"
"3228",2023-01-19,"CH.1.1",2,2.53,1.77,"BA.2"
"3229",2023-01-19,"XBB.1",2,2.53,1.77,"XBB"
"3230",2023-01-13,"BQ.1.1.4",2,2.5,1.68,"BA.5"
"3231",2023-02-06,"BQ.1.1",2,2.5,1.86,"BA.5"
"3232",2023-02-06,"BQ.1.3",2,2.5,1.86,"BA.5"
"3233",2023-02-22,"BF.26",1,2.5,2.35,"BA.5"
"3234",2023-02-22,"BF.7",1,2.5,2.35,"BA.5"
"3235",2023-02-22,"BN.1",1,2.5,2.35,"Other"
"3236",2023-02-22,"BQ.1.1",1,2.5,3.23,"BA.5"
"3237",2023-02-22,"CH.1.1.1",1,2.5,2.35,"BA.2"
"3238",2023-02-22,"XBB.1",1,2.5,2.35,"XBB"
"3239",2023-02-22,"XBB.1.34",1,2.5,2.35,"XBB"
"3240",2023-02-22,"XBB.1.5.1",1,2.5,2.35,"XBB"
"3241",2023-02-22,"XBB.1.5.16",1,2.5,2.35,"XBB"
"3242",2023-02-22,"XBB.1.5.19",1,2.5,2.35,"XBB"
"3243",2023-02-22,"XBB.1.5.3",1,2.5,2.35,"XBB"
"3244",2023-02-22,"XBB.1.5.31",1,2.5,2.35,"XBB"
"3245",2023-02-22,"XBB.1.5.51",1,2.5,2.35,"XBB"
"3246",2023-02-22,"XBB.1.5.66",1,2.5,2.35,"XBB"
"3247",2023-02-22,"XBB.6.1",1,2.5,2.35,"XBB"
"3248",2023-03-13,"BA.5.3.5",1,2.5,2.25,"BA.5"
"3249",2023-03-13,"BE.1.1",1,2.5,2.25,"BA.5"
"3250",2023-03-13,"BN.1",1,2.5,2.71,"Other"
"3251",2023-03-13,"BQ.1.1.32",1,2.5,3.33,"BA.5"
"3252",2023-03-13,"FB.1",1,2.5,NA,"Other"
"3253",2023-03-13,"FD.4",1,2.5,3.33,"Other"
"3254",2023-03-13,"XBB",1,2.5,2.2,"XBB"
"3255",2023-03-13,"XBB.1",1,2.5,2.71,"XBB"
"3256",2023-03-13,"XBB.1.16.1",1,2.5,NA,"XBB"
"3257",2023-03-13,"XBB.1.5.1",1,2.5,3.33,"XBB"
"3258",2023-03-13,"XBB.1.5.13",1,2.5,3.33,"XBB"
"3259",2023-03-13,"XBB.1.5.15",1,2.5,3.33,"XBB"
"3260",2023-03-13,"XBB.1.5.16",1,2.5,2.85,"XBB"
"3261",2023-03-13,"XBB.1.5.17",1,2.5,3.33,"XBB"
"3262",2023-03-13,"XBB.1.5.20",1,2.5,2.85,"XBB"
"3263",2023-03-13,"XBB.1.5.31",1,2.5,2.85,"XBB"
"3264",2023-03-13,"XBB.1.5.41",1,2.5,3.33,"XBB"
"3265",2023-03-13,"XBB.1.5.49",1,2.5,NA,"XBB"
"3266",2023-03-13,"XBB.1.5.51",1,2.5,2.71,"XBB"
"3267",2023-03-13,"XBB.1.5.67",1,2.5,2.25,"XBB"
"3268",2023-01-12,"BQ.1.1",2,2.47,1.7,"BA.5"
"3269",2023-01-12,"CM.2",2,2.47,1.7,"Other"
"3270",2023-01-20,"BQ.1.1.3",2,2.47,1.66,"BA.5"
"3271",2023-03-01,"BA.5.2.1",1,2.38,2.77,"BA.5"
"3272",2023-03-01,"BE.9",1,2.38,2.77,"BA.5"
"3273",2023-03-01,"BM.4.1.1",1,2.38,2.77,"BA.2"
"3274",2023-03-01,"BN.1.3.1",1,2.38,2.77,"Other"
"3275",2023-03-01,"BQ.1",1,2.38,2.77,"BA.5"
"3276",2023-03-01,"BQ.1.1",1,2.38,2.77,"BA.5"
"3277",2023-03-01,"BQ.1.1.32",1,2.38,2.77,"BA.5"
"3278",2023-03-01,"BQ.1.23",1,2.38,2.77,"BA.5"
"3279",2023-03-01,"CH.1.1.1",1,2.38,2.77,"BA.2"
"3280",2023-03-01,"CH.1.1.3",1,2.38,2.77,"BA.2"
"3281",2023-03-01,"XBB.1.5.16",1,2.38,2.77,"XBB"
"3282",2023-03-01,"XBB.1.5.17",1,2.38,3.84,"XBB"
"3283",2023-03-01,"XBB.1.5.19",1,2.38,2.77,"XBB"
"3284",2023-03-01,"XBB.1.5.2",1,2.38,2.77,"XBB"
"3285",2023-03-01,"XBB.1.5.20",1,2.38,2.77,"XBB"
"3286",2023-03-01,"XBB.1.5.31",1,2.38,2.77,"XBB"
"3287",2023-03-01,"XBB.1.5.66",1,2.38,2.77,"XBB"
"3288",2023-03-01,"XBB.1.9.1",1,2.38,2.77,"XBB"
"3289",2023-03-01,"XBB.2.2",1,2.38,2.77,"XBB"
"3290",2023-02-19,"BA.2.10.1",1,2.33,2.96,"BA.2"
"3291",2023-02-19,"BN.1",1,2.33,2.55,"Other"
"3292",2023-02-19,"BQ.1",1,2.33,2.66,"BA.5"
"3293",2023-02-19,"BQ.1.1",1,2.33,2.55,"BA.5"
"3294",2023-02-19,"BQ.1.1.13",1,2.33,NA,"BA.5"
"3295",2023-02-19,"BQ.1.1.18",1,2.33,NA,"BA.5"
"3296",2023-02-19,"BQ.1.11",1,2.33,NA,"BA.5"
"3297",2023-02-19,"CH.1.1.1",1,2.33,2.55,"BA.2"
"3298",2023-02-19,"Unassigned",1,2.33,2.96,"Other"
"3299",2023-02-19,"XBB.1",1,2.33,2.55,"XBB"
"3300",2023-02-19,"XBB.1.5.1",1,2.33,2.55,"XBB"
"3301",2023-02-19,"XBB.1.5.13",1,2.33,2.55,"XBB"
"3302",2023-02-19,"XBB.1.5.19",1,2.33,2.55,"XBB"
"3303",2023-02-19,"XBB.1.5.28",1,2.33,2.96,"XBB"
"3304",2023-02-19,"XBB.1.5.3",1,2.33,2.55,"XBB"
"3305",2023-02-19,"XBB.1.5.31",1,2.33,2.55,"XBB"
"3306",2023-02-19,"XBB.1.5.33",1,2.33,2.66,"XBB"
"3307",2023-02-19,"XBB.1.5.66",1,2.33,2.55,"XBB"
"3308",2023-02-19,"XBB.1.5.7",1,2.33,2.66,"XBB"
"3309",2023-02-27,"BA.5.2.1",1,2.33,2.06,"BA.5"
"3310",2023-02-27,"BE.9",1,2.33,2.25,"BA.5"
"3311",2023-02-27,"BM.4.1.1",1,2.33,NA,"BA.2"
"3312",2023-02-27,"BN.1.3.1",1,2.33,2.25,"Other"
"3313",2023-02-27,"BQ.1",1,2.33,2.45,"BA.5"
"3314",2023-02-27,"BQ.1.1",1,2.33,2.58,"BA.5"
"3315",2023-02-27,"BQ.1.1.32",1,2.33,2.26,"BA.5"
"3316",2023-02-27,"BQ.1.23",1,2.33,2.83,"BA.5"
"3317",2023-02-27,"CH.1.1.3",1,2.33,2.25,"BA.2"
"3318",2023-02-27,"XBB.1.5.1",1,2.33,3.48,"XBB"
"3319",2023-02-27,"XBB.1.5.16",1,2.33,2.58,"XBB"
"3320",2023-02-27,"XBB.1.5.17",1,2.33,2.26,"XBB"
"3321",2023-02-27,"XBB.1.5.19",1,2.33,2.58,"XBB"
"3322",2023-02-27,"XBB.1.5.2",1,2.33,NA,"XBB"
"3323",2023-02-27,"XBB.1.5.20",1,2.33,NA,"XBB"
"3324",2023-02-27,"XBB.1.5.31",1,2.33,2.58,"XBB"
"3325",2023-02-27,"XBB.1.5.66",1,2.33,2.58,"XBB"
"3326",2023-02-27,"XBB.1.9.1",1,2.33,NA,"XBB"
"3327",2023-02-27,"XBB.2.2",1,2.33,NA,"XBB"
"3328",2023-03-20,"BM.1.1.1",1,2.33,NA,"BA.2"
"3329",2023-03-20,"BQ.1.1",1,2.33,2.86,"BA.5"
"3330",2023-03-20,"BQ.1.1.32",1,2.33,2.97,"BA.5"
"3331",2023-03-20,"BQ.1.25",1,2.33,2.46,"BA.5"
"3332",2023-03-20,"CH.1.1.2",1,2.33,NA,"BA.2"
"3333",2023-03-20,"DV.1",1,2.33,NA,"BA.2.75"
"3334",2023-03-20,"DV.1.1",1,2.33,NA,"BA.2.75"
"3335",2023-03-20,"FD.4",1,2.33,2.97,"Other"
"3336",2023-03-20,"FK.1.2",1,2.33,NA,"Other"
"3337",2023-03-20,"XBB.1.16",1,2.33,NA,"XBB"
"3338",2023-03-20,"XBB.1.5.10",1,2.33,NA,"XBB"
"3339",2023-03-20,"XBB.1.5.12",1,2.33,NA,"XBB"
"3340",2023-03-20,"XBB.1.5.13",1,2.33,4.12,"XBB"
"3341",2023-03-20,"XBB.1.5.16",1,2.33,2.97,"XBB"
"3342",2023-03-20,"XBB.1.5.19",1,2.33,2.86,"XBB"
"3343",2023-03-20,"XBB.1.5.32",1,2.33,NA,"XBB"
"3344",2023-03-20,"XBB.1.5.33",1,2.33,2.59,"XBB"
"3345",2023-03-20,"XBB.1.5.57",1,2.33,NA,"XBB"
"3346",2023-03-20,"XBB.1.5.6",1,2.33,NA,"XBB"
"3347",2023-03-20,"XBB.1.5.66",1,2.33,3.33,"XBB"
"3348",2023-03-20,"XBB.1.5.67",1,2.33,2.97,"XBB"
"3349",2023-03-20,"XBB.1.5.7",1,2.33,2.59,"XBB"
"3350",2023-03-20,"XBB.1.9.2",1,2.33,NA,"XBB"
"3351",2023-01-08,"BQ.1.1",2,2.3,2.44,"BA.5"
"3352",2023-01-08,"BQ.1.23",2,2.3,1.44,"BA.5"
"3353",2023-01-08,"XBB.1",2,2.3,1.44,"XBB"
"3354",2023-02-15,"BA.2.10.1",1,2.27,2.05,"BA.2"
"3355",2023-02-15,"BN.1",1,2.27,2.05,"Other"
"3356",2023-02-15,"BQ.1",1,2.27,2.05,"BA.5"
"3357",2023-02-15,"BQ.1.1",1,2.27,2.05,"BA.5"
"3358",2023-02-15,"BQ.1.1.13",1,2.27,2.05,"BA.5"
"3359",2023-02-15,"BQ.1.1.18",1,2.27,2.05,"BA.5"
"3360",2023-02-15,"BQ.1.11",1,2.27,2.05,"BA.5"
"3361",2023-02-15,"CH.1.1.1",1,2.27,2.05,"BA.2"
"3362",2023-02-15,"Unassigned",1,2.27,2.05,"Other"
"3363",2023-02-15,"XBB.1",1,2.27,2.05,"XBB"
"3364",2023-02-15,"XBB.1.5.1",1,2.27,2.05,"XBB"
"3365",2023-02-15,"XBB.1.5.13",1,2.27,2.05,"XBB"
"3366",2023-02-15,"XBB.1.5.19",1,2.27,2.05,"XBB"
"3367",2023-02-15,"XBB.1.5.28",1,2.27,2.05,"XBB"
"3368",2023-02-15,"XBB.1.5.3",1,2.27,2.73,"XBB"
"3369",2023-02-15,"XBB.1.5.31",1,2.27,2.05,"XBB"
"3370",2023-02-15,"XBB.1.5.33",1,2.27,2.05,"XBB"
"3371",2023-02-15,"XBB.1.5.66",1,2.27,2.05,"XBB"
"3372",2023-02-15,"XBB.1.5.7",1,2.27,2.05,"XBB"
"3373",2023-01-06,"BW.1.1",2,2.17,1.38,"Other"
"3374",2023-01-06,"CQ.2",2,2.17,1.7,"Other"
"3375",2023-01-09,"BQ.1.1",2,2.11,2.34,"BA.5"
"3376",2023-01-09,"CQ.2",2,2.11,1.52,"Other"
"3377",2023-01-09,"XBB.1.5.1",2,2.11,NA,"XBB"
"3378",2023-01-03,"BQ.1.1",2,2.08,3.25,"BA.5"
"3379",2023-01-03,"XBB.1.5.3",2,2.08,1.25,"XBB"
"3380",2023-01-02,"BQ.1",3,2.07,1.68,"BA.5"
"3381",2023-01-02,"BQ.1.1.1",3,2.07,NA,"BA.5"
"3382",2023-01-02,"BQ.1.1.13",3,2.07,1.68,"BA.5"
"3383",2023-01-23,"BQ.1.1",2,2.06,2.02,"BA.5"
"3384",2023-01-23,"BQ.1.3",2,2.06,1.58,"BA.5"
"3385",2023-02-16,"BA.2.10.1",1,2.04,2.42,"BA.2"
"3386",2023-02-16,"BN.1",1,2.04,2.42,"Other"
"3387",2023-02-16,"BQ.1",1,2.04,2.42,"BA.5"
"3388",2023-02-16,"BQ.1.1",1,2.04,2.42,"BA.5"
"3389",2023-02-16,"BQ.1.1.13",1,2.04,2.42,"BA.5"
"3390",2023-02-16,"BQ.1.1.18",1,2.04,2.42,"BA.5"
"3391",2023-02-16,"BQ.1.11",1,2.04,2.42,"BA.5"
"3392",2023-02-16,"CH.1.1.1",1,2.04,2.42,"BA.2"
"3393",2023-02-16,"Unassigned",1,2.04,2.42,"Other"
"3394",2023-02-16,"XBB.1",1,2.04,2.42,"XBB"
"3395",2023-02-16,"XBB.1.5.1",1,2.04,2.42,"XBB"
"3396",2023-02-16,"XBB.1.5.13",1,2.04,2.42,"XBB"
"3397",2023-02-16,"XBB.1.5.19",1,2.04,2.42,"XBB"
"3398",2023-02-16,"XBB.1.5.28",1,2.04,2.42,"XBB"
"3399",2023-02-16,"XBB.1.5.31",1,2.04,2.42,"XBB"
"3400",2023-02-16,"XBB.1.5.33",1,2.04,2.42,"XBB"
"3401",2023-02-16,"XBB.1.5.66",1,2.04,2.42,"XBB"
"3402",2023-02-16,"XBB.1.5.7",1,2.04,2.42,"XBB"
"3403",2023-01-05,"BF.7",2,2,1.36,"BA.5"
"3404",2023-01-05,"BQ.1.1.22",2,2,1.36,"BA.5"
"3405",2023-01-05,"BQ.1.13",2,2,1.36,"BA.5"
"3406",2023-02-20,"BF.26",1,2,NA,"BA.5"
"3407",2023-02-20,"BF.7",1,2,1.89,"BA.5"
"3408",2023-02-20,"BN.1",1,2,2.08,"Other"
"3409",2023-02-20,"BQ.1.1",1,2,2.08,"BA.5"
"3410",2023-02-20,"CH.1.1.1",1,2,2.08,"BA.2"
"3411",2023-02-20,"XBB.1",1,2,2.08,"XBB"
"3412",2023-02-20,"XBB.1.34",1,2,NA,"XBB"
"3413",2023-02-20,"XBB.1.5.1",1,2,2.08,"XBB"
"3414",2023-02-20,"XBB.1.5.13",1,2,2.08,"XBB"
"3415",2023-02-20,"XBB.1.5.15",1,2,1.88,"XBB"
"3416",2023-02-20,"XBB.1.5.16",1,2,1.89,"XBB"
"3417",2023-02-20,"XBB.1.5.19",1,2,2.08,"XBB"
"3418",2023-02-20,"XBB.1.5.3",1,2,2.08,"XBB"
"3419",2023-02-20,"XBB.1.5.31",1,2,2.08,"XBB"
"3420",2023-02-20,"XBB.1.5.51",1,2,NA,"XBB"
"3421",2023-02-20,"XBB.1.5.66",1,2,2.08,"XBB"
"3422",2023-02-20,"XBB.6.1",1,2,1.89,"XBB"
"3423",2023-01-04,"BQ.1",2,1.96,1.33,"BA.5"
"3424",2023-01-31,"BE.9",1,1.96,1.72,"BA.5"
"3425",2023-01-31,"BF.7.4.1",1,1.96,1.72,"BA.5"
"3426",2023-01-31,"BN.1.3.1",1,1.96,1.72,"Other"
"3427",2023-01-31,"BQ.1.1",1,1.96,1.72,"BA.5"
"3428",2023-01-31,"BQ.1.1.15",1,1.96,1.72,"BA.5"
"3429",2023-01-31,"BQ.1.1.18",1,1.96,1.72,"BA.5"
"3430",2023-01-31,"BQ.1.1.28",1,1.96,1.72,"BA.5"
"3431",2023-01-31,"BQ.1.1.32",1,1.96,1.72,"BA.5"
"3432",2023-01-31,"BQ.1.23",1,1.96,1.72,"BA.5"
"3433",2023-01-31,"BQ.1.3",1,1.96,1.72,"BA.5"
"3434",2023-01-31,"BW.1.1",1,1.96,1.72,"Other"
"3435",2023-01-31,"BY.1.1.1",1,1.96,1.72,"BA.2"
"3436",2023-01-31,"CH.1.1.3",1,1.96,1.72,"BA.2"
"3437",2023-01-31,"XBB.1",1,1.96,1.72,"XBB"
"3438",2023-01-31,"XBB.1.5.1",1,1.96,1.72,"XBB"
"3439",2023-01-31,"XBB.1.5.15",1,1.96,1.72,"XBB"
"3440",2023-01-31,"XBB.1.5.16",1,1.96,1.72,"XBB"
"3441",2023-01-31,"XBB.1.5.19",1,1.96,1.72,"XBB"
"3442",2023-01-31,"XBB.1.5.21",1,1.96,1.72,"XBB"
"3443",2023-01-31,"XBB.1.5.3",1,1.96,1.72,"XBB"
"3444",2023-01-31,"XBB.1.5.34",1,1.96,1.72,"XBB"
"3445",2023-01-31,"XBB.1.5.48",1,1.96,1.72,"XBB"
"3446",2023-01-31,"XBB.1.5.7",1,1.96,1.72,"XBB"
"3447",2023-01-07,"CK.1",2,1.94,1.39,"BA.5"
"3448",2023-01-07,"CQ.2",2,1.94,1.75,"Other"
"3449",2023-01-01,"BA.2.12.1",1,1.92,1.57,"BA.2.12.1"
"3450",2023-01-01,"BA.5.1",1,1.92,NA,"BA.5"
"3451",2023-01-01,"BA.5.5",1,1.92,1.57,"BA.5"
"3452",2023-01-01,"BE.1.2",1,1.92,1.45,"BA.5"
"3453",2023-01-01,"BE.1.4.2",1,1.92,1.33,"BA.5"
"3454",2023-01-01,"BE.9",1,1.92,1.45,"BA.5"
"3455",2023-01-01,"BN.1",1,1.92,1.66,"Other"
"3456",2023-01-01,"BN.1.1.1",1,1.92,NA,"Other"
"3457",2023-01-01,"BN.1.5",1,1.92,NA,"Other"
"3458",2023-01-01,"BQ.1",1,1.92,1.79,"BA.5"
"3459",2023-01-01,"BQ.1.1",1,1.92,2.47,"BA.5"
"3460",2023-01-01,"BQ.1.1.13",1,1.92,1.79,"BA.5"
"3461",2023-01-01,"BQ.1.1.18",1,1.92,1.45,"BA.5"
"3462",2023-01-01,"BQ.1.1.22",1,1.92,2.02,"BA.5"
"3463",2023-01-01,"BQ.1.1.23",1,1.92,NA,"BA.5"
"3464",2023-01-01,"BQ.1.1.24",1,1.92,1.45,"BA.5"
"3465",2023-01-01,"BQ.1.1.3",1,1.92,1.33,"BA.5"
"3466",2023-01-01,"BQ.1.1.4",1,1.92,1.33,"BA.5"
"3467",2023-01-01,"BQ.1.1.6",1,1.92,NA,"BA.5"
"3468",2023-01-01,"BQ.1.10",1,1.92,1.56,"BA.5"
"3469",2023-01-01,"BQ.1.12",1,1.92,1.78,"BA.5"
"3470",2023-01-01,"BQ.1.13",1,1.92,1.33,"BA.5"
"3471",2023-01-01,"BQ.1.14",1,1.92,1.33,"BA.5"
"3472",2023-01-01,"BQ.1.2",1,1.92,1.33,"BA.5"
"3473",2023-01-01,"BQ.1.23",1,1.92,1.33,"BA.5"
"3474",2023-01-01,"BQ.1.25",1,1.92,1.87,"BA.5"
"3475",2023-01-01,"BQ.1.27",1,1.92,1.33,"BA.5"
"3476",2023-01-01,"BQ.1.3",1,1.92,1.33,"BA.5"
"3477",2023-01-01,"BU.1",1,1.92,NA,"BA.5"
"3478",2023-01-01,"BW.1.1",1,1.92,1.56,"Other"
"3479",2023-01-01,"CH.1.1",1,1.92,1.45,"BA.2"
"3480",2023-01-01,"CL.1",1,1.92,2.17,"BA.5"
"3481",2023-01-01,"CM.2",1,1.92,1.45,"Other"
"3482",2023-01-01,"CQ.2",1,1.92,1.33,"Other"
"3483",2023-01-01,"CR.1",1,1.92,NA,"Other"
"3484",2023-01-01,"DL.1",1,1.92,1.56,"Other"
"3485",2023-01-01,"XBB.1",1,1.92,2.25,"XBB"
"3486",2023-02-21,"BF.26",1,1.92,2.14,"BA.5"
"3487",2023-02-21,"BF.7",1,1.92,2.14,"BA.5"
"3488",2023-02-21,"BN.1",1,1.92,2.14,"Other"
"3489",2023-02-21,"BQ.1.1",1,1.92,2.14,"BA.5"
"3490",2023-02-21,"CH.1.1.1",1,1.92,2.14,"BA.2"
"3491",2023-02-21,"XBB.1",1,1.92,2.14,"XBB"
"3492",2023-02-21,"XBB.1.34",1,1.92,2.14,"XBB"
"3493",2023-02-21,"XBB.1.5.1",1,1.92,2.14,"XBB"
"3494",2023-02-21,"XBB.1.5.13",1,1.92,2.97,"XBB"
"3495",2023-02-21,"XBB.1.5.15",1,1.92,2.97,"XBB"
"3496",2023-02-21,"XBB.1.5.16",1,1.92,2.14,"XBB"
"3497",2023-02-21,"XBB.1.5.19",1,1.92,2.14,"XBB"
"3498",2023-02-21,"XBB.1.5.3",1,1.92,2.14,"XBB"
"3499",2023-02-21,"XBB.1.5.31",1,1.92,2.14,"XBB"
"3500",2023-02-21,"XBB.1.5.51",1,1.92,2.14,"XBB"
"3501",2023-02-21,"XBB.1.5.66",1,1.92,2.14,"XBB"
"3502",2023-02-21,"XBB.6.1",1,1.92,2.14,"XBB"
"3503",2023-02-10,"BA.2.10.1",1,1.85,1.73,"BA.2"
"3504",2023-02-10,"BA.5.2.9",1,1.85,1.73,"BA.5"
"3505",2023-02-10,"BF.7",1,1.85,1.73,"BA.5"
"3506",2023-02-10,"BQ.1",1,1.85,1.73,"BA.5"
"3507",2023-02-10,"BQ.1.1",1,1.85,1.73,"BA.5"
"3508",2023-02-10,"BQ.1.1.18",1,1.85,1.73,"BA.5"
"3509",2023-02-10,"BQ.1.1.28",1,1.85,1.73,"BA.5"
